,Age,Gender,Race,Offenses Severity,Arrest Time of Day,Arrest Hour,Arrest Day of Week,Arrest Date,Arrest Month,Arrest Year,Temperature Range,Temperature,Weather Condition,Incident Location,Incident Latitude,Incident Longitude,Incident Neighborhood,Incident Zone
11190,47.0,M,B,M,Early Afternoon (1-4pm),16,Saturday,27,January,2018,50s,53.86,Overcast,"Smithfield ST & Forbes AV Pittsburgh, PA 15222",40.43941309,-79.99909341,Central Business District,2
11191,29.0,F,W,F,Early Afternoon (1-4pm),13,Saturday,27,January,2018,50s,53.86,Overcast,"1600 Block Lowrie ST Pittsburgh, PA 15212",40.46274332,-79.98355886,Troy Hill,1
11192,26.0,F,B,F,Early Evening (5-8pm),18,Saturday,27,January,2018,50s,53.86,Overcast,"1200 Block Sheffield ST Pittsburgh, PA 15233",40.45389165,-80.02279197,Manchester,1
11193,27.0,F,B,M,Early Morning (12-3am),2,Saturday,27,January,2018,50s,53.86,Overcast,"300 Block Mt Pleasant RD Pittsburgh, PA 15214",40.48235135,-80.00304348,Northview Heights,1
11194,35.0,M,W,F,Late Morning (9am-12pm),12,Saturday,27,January,2018,50s,53.86,Overcast,"300 Block Station Square DR Pittsburgh, PA 15219",40.43444035,-80.00625719,South Shore,3
11195,33.0,M,B,M,Evening (9-12am),22,Saturday,27,January,2018,50s,53.86,Overcast,"1200 Block Berry ST Pittsburgh, PA 15204",40.45083595,-80.05928485,Crafton Heights,6
11196,22.0,M,W,M,Morning (4-8am),7,Saturday,27,January,2018,50s,53.86,Overcast,"1800 Block Fairland ST Pittsburgh, PA 15210",0.0,0.0,Carrick,3
11197,55.0,M,W,M,Early Evening (5-8pm),20,Sunday,28,January,2018,40s,45.65,Clear,"900 Block James ST Pittsburgh, PA 15212",40.45510904,-80.00105909999999,East Allegheny,1
11198,30.0,F,W,M,Early Evening (5-8pm),20,Sunday,28,January,2018,40s,45.65,Clear,"Industry ST & Beltzhoover AV Pittsburgh, PA 15210",40.42073336,-79.99737142,Allentown,3
11199,46.0,M,B,M,Early Afternoon (1-4pm),13,Sunday,28,January,2018,40s,45.65,Clear,"Perrysville AV & Milroy ST Pittsburgh, PA 15214",40.47565333,-80.01210618,Perry North,1
11200,48.0,M,B,M,Early Afternoon (1-4pm),13,Sunday,28,January,2018,40s,45.65,Clear,"1800 Block Centre AV Pittsburgh, PA 15219",40.44191944,-79.98289274,Crawford-Roberts,2
11201,28.0,M,W,M,Early Afternoon (1-4pm),14,Sunday,28,January,2018,40s,45.65,Clear,"Hiawatha ST & Bletcher WY Pittsburgh, PA 15212",40.48227036,-80.04463834,Brighton Heights,1
11202,25.0,M,W,M,Early Afternoon (1-4pm),14,Sunday,28,January,2018,40s,45.65,Clear,"Hiawatha ST & Bletcher WY Pittsburgh, PA 15212",40.48227036,-80.04463834,Brighton Heights,1
11203,30.0,F,B,M,Morning (4-8am),5,Sunday,28,January,2018,40s,45.65,Clear,"1400 Block Chicago ST Pittsburgh, PA 15214",40.47907639,-79.99971774,Northview Heights,1
11204,41.0,M,B,M,Early Evening (5-8pm),18,Sunday,28,January,2018,40s,45.65,Clear,"Edgebrook AV & Milan AV Pittsburgh, PA 15226",40.39376335,-80.01468271,Brookline,6
11205,26.0,F,B,F,Early Afternoon (1-4pm),16,Sunday,28,January,2018,40s,45.65,Clear,"Federal EXT & Mercy ST Pittsburgh, PA 15214",40.46232769,-80.0088344,Fineview,1
11206,54.0,M,B,M,Early Morning (12-3am),2,Monday,29,January,2018,30s,38.55,Mostly Cloudy,"1700 Block Belleau DR Pittsburgh, PA 15212",40.46030258,-80.00698007,Fineview,1
11207,55.0,M,B,F,Early Evening (5-8pm),20,Monday,29,January,2018,30s,38.55,Mostly Cloudy,"3400 Block Forbes AV Pittsburgh, PA 15213",40.4384111,-79.96089738,Central Oakland,4
11208,33.0,M,W,M,Early Afternoon (1-4pm),15,Monday,29,January,2018,30s,38.55,Mostly Cloudy,"Colerain ST & Nobles LANE Pittsburgh, PA 15210",40.39611701,-79.99709151,Carrick,3
11209,31.0,M,B,M,Early Afternoon (1-4pm),16,Monday,29,January,2018,30s,38.55,Mostly Cloudy,"1300 Block Luzzo CT Pittsburgh, PA 15206",40.47236166,-79.89995478,Lincoln-Lemington-Belmar,5
11210,30.0,F,B,M,Early Afternoon (1-4pm),16,Monday,29,January,2018,30s,38.55,Mostly Cloudy,"1300 Block Luzzo CT Pittsburgh, PA 15206",40.47236166,-79.89995478,Lincoln-Lemington-Belmar,5
11211,35.0,M,B,M,Early Evening (5-8pm),17,Monday,29,January,2018,30s,38.55,Mostly Cloudy,"Curtin AV & Sylvania AV Pittsburgh, PA 15210",40.4174451,-79.99878518,Beltzhoover,3
11212,30.0,F,B,M,Early Afternoon (1-4pm),16,Monday,29,January,2018,30s,38.55,Mostly Cloudy,"1500 Block 5th AV Pittsburgh, PA 15219",40.43838589,-79.98494639,Bluff,2
11213,56.0,F,B,M,Early Afternoon (1-4pm),16,Monday,29,January,2018,30s,38.55,Mostly Cloudy,"1500 Block 5th AV Pittsburgh, PA 15219",40.43838589,-79.98494639,Bluff,2
11214,25.0,M,B,M,Early Evening (5-8pm),17,Monday,29,January,2018,30s,38.55,Mostly Cloudy,"400 Block Lincoln AV Pittsburgh, PA 15206",40.46058872,-79.91187559,Larimer,5
11215,38.0,M,W,M,Early Evening (5-8pm),17,Monday,29,January,2018,30s,38.55,Mostly Cloudy,"East ST & East Ohio ST Pittsburgh, PA 15212",40.45392477,-79.99783935,East Allegheny,1
11216,39.0,M,B,M,Early Evening (5-8pm),20,Monday,29,January,2018,30s,38.55,Mostly Cloudy,"W Carson ST & West End BRDG Pittsburgh, PA 15219",40.44430035,-80.02805786,South Shore,3
11217,33.0,M,W,M,Evening (9-12am),22,Monday,29,January,2018,30s,38.55,Mostly Cloudy,"6900 Block Claridge PL Pittsburgh, PA 15208",40.45003518,-79.90678209,Point Breeze,4
11218,15.0,M,B,F,Early Evening (5-8pm),20,Monday,29,January,2018,30s,38.55,Mostly Cloudy,"2600 Block West Liberty AV Pittsburgh, PA 15226",40.45436287,-79.97667451,Brookline,6
11219,17.0,M,B,M,Morning (4-8am),8,Monday,29,January,2018,30s,38.55,Mostly Cloudy,"50 Block CRANE AV PITTSBURGH, PA 15216",40.41705677,-80.0150737,Beechview,6
11220,23.0,M,B,M,Late Morning (9am-12pm),10,Monday,29,January,2018,30s,38.55,Mostly Cloudy,"600 Block Seagirt ST Pittsburgh, PA 15221",40.452049200000005,-79.8790563,East Hills,5
11221,20.0,F,B,M,Late Morning (9am-12pm),10,Monday,29,January,2018,30s,38.55,Mostly Cloudy,"600 Block Seagirt ST Pittsburgh, PA 15221",40.452049200000005,-79.8790563,East Hills,5
11222,27.0,M,B,F,Early Afternoon (1-4pm),14,Monday,29,January,2018,30s,38.55,Mostly Cloudy,"100 Block 7th ST Pittsburgh, PA 15222",40.44413678,-80.00099348,Central Business District,2
11223,55.0,F,B,M,Early Afternoon (1-4pm),13,Monday,29,January,2018,30s,38.55,Mostly Cloudy,"800 Block Cherokee ST Pittsburgh, PA 15219",40.45133611,-79.96086923,Upper Hill,2
11224,45.0,F,B,M,Early Evening (5-8pm),19,Monday,29,January,2018,30s,38.55,Mostly Cloudy,"4700 Block Centre AV Pittsburgh, PA 15213",40.45255125,-79.94927741,Shadyside,4
11225,22.0,F,W,M,Early Afternoon (1-4pm),13,Tuesday,30,January,2018,20s,20.83,Overcast,"Boggs AV Pittsburgh, PA 15211",40.41564474,-80.01236129,Mount Washington,3
11226,21.0,F,B,M,Late Morning (9am-12pm),12,Tuesday,30,January,2018,20s,20.83,Overcast,"600 Block Wood ST Pittsburgh, PA 15222",40.44209205,-79.99942351,Central Business District,2
11227,36.0,M,B,M,Early Evening (5-8pm),18,Tuesday,30,January,2018,20s,20.83,Overcast,"Lincoln AV & Shetland ST Pittsburgh, PA 15206",40.46159962,-79.90792265,Larimer,5
11228,21.0,M,B,F,Evening (9-12am),23,Tuesday,30,January,2018,20s,20.83,Overcast,"2500 Block Chauncey DR Pittsburgh, PA 15219",40.45093426,-79.97380739,Bedford Dwellings,2
11229,31.0,M,W,M,Late Morning (9am-12pm),10,Tuesday,30,January,2018,20s,20.83,Overcast,"7100 Block Frankstown AV Pittsburgh, PA 15208",40.45783765,-79.89848267,Homewood South,5
11230,26.0,M,B,F,Early Afternoon (1-4pm),13,Tuesday,30,January,2018,20s,20.83,Overcast,"3400 Block Brighton RD Pittsburgh, PA 15212",40.47790638,-80.03110431,Brighton Heights,1
11231,22.0,M,W,F,Morning (4-8am),6,Tuesday,30,January,2018,20s,20.83,Overcast,"1900 Block Pioneer AV Pittsburgh, PA 15226",40.40396184,-80.01596311,Brookline,6
11232,29.0,M,B,M,Early Morning (12-3am),2,Tuesday,30,January,2018,20s,20.83,Overcast,"7300 Block Hilliards ST Pittsburgh, PA 15206",40.4642064,-79.8917179,Lincoln-Lemington-Belmar,5
11233,33.0,M,W,F,Early Evening (5-8pm),19,Tuesday,30,January,2018,20s,20.83,Overcast,"7800 Block Hamilton AV Pittsburgh, PA 15221",40.45214263,-79.88733885,Homewood South,5
11234,22.0,M,W,F,Morning (4-8am),6,Tuesday,30,January,2018,20s,20.83,Overcast,"1800 Block Woodward AV Pittsburgh, PA 15226",40.40597339,-80.01695057,Brookline,6
11235,39.0,M,W,M,Early Morning (12-3am),3,Tuesday,30,January,2018,20s,20.83,Overcast,"2200 Block Carey WY Pittsburgh, PA 15203",40.42788667,-79.97464449,South Side Flats,3
11236,59.0,M,B,F,Late Morning (9am-12pm),9,Tuesday,30,January,2018,20s,20.83,Overcast,"800 Block Union PL Pittsburgh, PA 15212",40.454383299999996,-80.00307526,Allegheny Center,1
11237,63.0,M,B,M,Late Morning (9am-12pm),9,Tuesday,30,January,2018,20s,20.83,Overcast,"4700 Block Centre AV Pittsburgh, PA 15213",40.45255125,-79.94927741,Bloomfield,5
11238,27.0,M,B,M,Early Afternoon (1-4pm),14,Tuesday,30,January,2018,20s,20.83,Overcast,"200 Block Marshall AV Pittsburgh, PA 15214",40.47506887,-80.01370536,Perry South,1
11239,15.0,M,B,M,Late Morning (9am-12pm),10,Tuesday,30,January,2018,20s,20.83,Overcast,"1100 Block N MURTLAND ST PITTSBURGH, PA 15208",40.46041084,-79.90014173,Homewood West,5
11240,16.0,M,B,M,Early Evening (5-8pm),17,Tuesday,30,January,2018,20s,20.83,Overcast,"2300 Block BRIGHTON RD PITTSBURGH, PA 15212",40.46472734,-80.02383854,Marshall-Shadeland,1
11241,24.0,M,B,M,Early Morning (12-3am),1,Wednesday,31,January,2018,30s,31.08,Clear,"2100 Block Broadway AV Pittsburgh, PA 15216",40.40513198,-80.03021699,Beechview,6
11242,42.0,F,W,F,Morning (4-8am),5,Wednesday,31,January,2018,30s,31.08,Clear,"5600 Block Baum BL Pittsburgh, PA 15232",40.45770893,-79.93532738,Friendship,5
11243,29.0,M,W,F,Late Morning (9am-12pm),11,Wednesday,31,January,2018,30s,31.08,Clear,"200 Block Riverview AV Pittsburgh, PA 15202",40.48278816,-80.01807787,Outside City,OSC
11244,53.0,M,B,M,Late Morning (9am-12pm),10,Wednesday,31,January,2018,30s,31.08,Clear,"1700 Block Murray AV Pittsburgh, PA 15217",40.43802148,-79.92305429,Squirrel Hill South,4
11245,22.0,F,B,M,Early Morning (12-3am),1,Wednesday,31,January,2018,30s,31.08,Clear,"7800 Block Hamilton AV Pittsburgh, PA 15221",40.45214263,-79.88733885,Homewood South,5
11246,25.0,M,B,M,Early Morning (12-3am),1,Wednesday,31,January,2018,30s,31.08,Clear,"7800 Block Hamilton AV Pittsburgh, PA 15221",40.45214263,-79.88733885,Homewood South,5
11247,41.0,M,H,F,Late Morning (9am-12pm),11,Wednesday,31,January,2018,30s,31.08,Clear,"5200 Block Forbes AV Pittsburgh, PA 15217",40.44230942,-79.93763749,Squirrel Hill North,4
11248,39.0,M,W,F,Late Morning (9am-12pm),11,Wednesday,31,January,2018,30s,31.08,Clear,"2500 Block Pioneer AV Pittsburgh, PA 15226",40.39724662,-80.02312965,Brookline,6
11249,22.0,F,W,F,Early Afternoon (1-4pm),13,Wednesday,31,January,2018,30s,31.08,Clear,"2100 Block Brownsville RD Pittsburgh, PA 15210",40.39183252,-79.98735091,Carrick,3
11250,36.0,M,B,F,Early Evening (5-8pm),19,Wednesday,31,January,2018,30s,31.08,Clear,"400 Block Jonathan CT Pittsburgh, PA 15208",40.45248338,-79.89994325,Point Breeze North,4
11251,22.0,M,B,M,Late Morning (9am-12pm),10,Wednesday,31,January,2018,30s,31.08,Clear,"2200 Block E.Hills DR Pittsburgh, PA 15221",40.45388109,-79.87302988,East Hills,5
